Wall time,Step,Value
1777092150.48865,419,3212.6025390625
1777092158.417578,421,4335.89501953125
1777092162.6515124,422,2058.36474609375
1777092187.5040019,425,3260.98876953125
1777092191.912056,426,3292.52734375
1777092198.5480404,427,3277.206298828125
1777092208.0677032,429,2159.4736328125
1777092211.9206884,430,2216.07275390625
1777092221.8256829,431,3161.004638671875
1777092243.6336577,434,3466.376953125
1777092254.440802,435,2247.354736328125
1777092257.1017525,436,2182.9404296875
1777092261.3713727,437,4203.5517578125
1777092266.528655,438,2646.52392578125
1777092276.987625,439,3276.27685546875
1777092281.27105,440,2896.267578125
1777092288.6598074,441,2101.11376953125
1777092299.5745392,443,2011.7666015625
1777092305.2651806,444,3088.550048828125
1777092307.5865524,445,3367.45361328125
1777092320.4384615,446,2422.032958984375
1777092384.8128796,450,2714.6103515625
1777092388.0681202,451,3217.953857421875
1777092391.8842397,452,2073.3984375
1777092396.0979931,453,2197.23876953125
1777092399.827775,454,2767.864501953125
1777092409.5087984,456,1843.2635498046875
1777092418.2995477,458,2164.01953125
1777092427.0915492,460,2218.14111328125
1777092431.0242422,461,3057.635009765625
1777092433.398718,462,3080.48388671875
1777092440.133086,464,2815.462646484375
1777092443.4027658,465,2005.2235107421875
1777092449.0962934,466,1962.71728515625
1777092458.612535,468,2763.518798828125
1777092464.077019,470,2036.9207763671875
1777092470.914956,471,2387.174072265625
1777092484.170924,473,2428.655029296875
1777092492.782358,474,3113.794921875
1777092494.3717158,475,1646.5882568359375
1777092511.995562,478,2620.7978515625
1777092522.2419655,479,2118.22509765625
1777092526.003658,480,1831.5107421875
1777092533.6035883,481,2705.766357421875
1777092565.2643285,482,2225.73876953125
1777092578.7883856,483,2076.493408203125
1777092589.5689485,484,1916.091796875
1777092608.6211395,486,2399.259033203125
1777092616.1519358,487,3031.4267578125
1777092642.702382,488,2264.8291015625
1777092653.1229968,489,2060.874755859375
1777092664.5837252,490,2179.008056640625
1777092675.8711836,491,1953.6522216796875
1777092696.3440266,494,2901.068359375
1777092703.6261165,495,2119.052734375
1777092712.5136757,497,2133.82763671875
1777092720.411947,498,2151.982666015625
1777092725.2687669,499,2300.007080078125
1777092795.5046163,501,1741.9385986328125
1777092809.6003237,502,2494.495849609375
1777092822.9720473,503,2069.239501953125
1777092851.712364,506,2154.92041015625
1777092854.0220156,507,2329.01171875
1777092864.292951,508,1756.9500732421875
1777092871.2923617,509,1869.9207763671875
1777092875.3927522,510,2144.3291015625
1777092889.6704745,511,2119.096435546875
1777092899.9506288,512,2184.78271484375
1777092906.4098387,513,1719.5419921875
1777092910.9658194,514,1816.2498779296875
