env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,ctrlnums,controlGraph,robot_positions,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,13.9,-10.6,0.813159,0,0,3,,,15.8,5.8,5.8,10,0,8.4,10,10,10,9.1,8.1,5.8,5.8,9.13333,10,10,10,9.38462,9.26571,6.44444,6.56
open_space,8.9,-18.1,5.17749,0,0,3,,,6.7,1.6,1.7,5,0.322222,1.8,5,10,10,9.2,3.6,1.7,1.6,2.65778,6.83,10,10,9.56364,7.59778,2.26889,1.64
open_space,1.1,-0.6,0.715173,0,0,3,,,10.4,0.4,10,0.4,0.683333,0.4,0.4,0.5,0.9,1.2,10,10,0.6,0.455556,0.426667,0.766667,0.968889,2.70667,10,10,1.53947
open_space,15.9,-3.1,1.29938,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,7.1,2.9,3.8,3.3,0.0611111,2.9,3.3,10,10,7.9,4,3.8,3,2.99333,5.12955,10,10,8.84286,5.16,3.92444,3.79111
open_space,17.5,-14.9,2.00979,0,0,3,,,12.4,6.4,2.2,5.1,0.233333,10,10,5.1,4.8,2.4,2.2,2.4,6.4,10,10,6.69268,4.92444,3.22444,2.25333,3.53556,7.8375
open_space,9.5,-10,3.42192,0,0,3,,,19.7,9.3,9.8,9.7,0,9.7,9.7,10,10,10,9.8,10,9.3,9.84286,9.81935,10,10,10,9.876,10,9.48684
open_space,6.7,-19.1,5.41523,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,7.3,0.6,0.6,6.7,0.438889,0.8,6.7,10,10,6.5,0.9,0.6,0.6,1.68222,7.6,10,10,7.64889,2.99333,0.695556,0.64
open_space,8.2,-11.9,1.71398,0,0,3,,,18,10,10,8,0,10,8,8.1,7.8,7.9,10,10,10,10,8.52222,8.87812,8.31111,8.62581,10,10,10
open_space,4.3,-5.1,1.00011,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.9,4.9,10,4.1,0,4.9,4.9,4.1,4.2,7.5,10,10,5.9,5.12444,5.52444,4.28889,5.21556,8.55556,10,10,7.44286
open_space,1.5,-19.5,0.588806,0,0,3,,,2.6,0.8,0.2,1.3,0.672222,10,2.4,1.3,0.3,0.2,0.2,0.2,0.8,10,4.32308,1.64222,0.873333,0.233333,0.2,0.366667,2.14545
open_space,14,-14.7,2.40832,0,0,3,,,15.3,10,5.7,5,0,10,6.8,5,5,5.7,5.7,8.5,10,10,8.15,5.5,5.72667,6.25556,6.52222,9.15,10
open_space,4.9,-8.2,1.88928,0,0,3,,,13.7,5.3,9,4.7,0,5.3,4.7,4.9,10,10,10,9,8,7.29333,4.84,6.56444,10,10,10,9.46,8.24444
open_space,8.8,-8.8,1.03554,0,0,3,,,18.9,8.6,10,8.6,0,8.6,8.9,8.6,8.9,10,10,10,10,8.94,9.35294,8.94,9.35294,10,10,10,10
open_space,7.2,-16.3,5.94293,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.4,3.8,3.4,10,0,10,10,10,7.5,7,3.6,3.4,3.8,10,10,10,8.47308,7.18889,4.95778,3.48889,5.53333
open_space,17.3,-5.1,0.401403,0,0,3,,,7.5,2.4,2.6,4.9,0.197222,2.6,4.9,5.3,10,10,6.3,2.6,2.4,3.64667,5.02,6.86053,10,10,7.82222,3.68,2.46222
open_space,14.8,-4.6,4.61877,0,0,3,,,14.9,7.8,5.7,4.9,0,7.8,4.9,4.9,4.4,4.4,5.7,10,10,8.76,5.80667,5.26889,5.18667,4.73111,7.32,10,10
open_space,1,-9,3.02518,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,2.3,0.8,1.3,1,0.416667,0.8,1,6.5,10,10,8.9,1.3,0.8,0.846667,2.01333,7.8,10,10,9.32727,4.38222,0.951111
open_space,2.3,-16.3,2.78672,0,0,3,,,7.5,2.1,5.2,2.3,0.25,2.1,2.3,3.4,3.7,9.7,10,5.2,2.3,2.15111,3.10667,3.48667,5.41556,9.7,10,6.875,3.10889
open_space,15.1,-9.2,3.70779,0,0,3,,,18.8,10,9,4.7,0,10,8.8,4.7,4.6,5.4,9,10,10,10,9.32,5.96,4.78667,7.81136,9.26,10,10
open_space,12,-18.8,5.14371,0,0,3,,,3.5,0.9,1,2.5,0.405556,1,2.5,8.5,10,10,2.2,1,0.9,1.41111,6.66667,9.14375,10,10,4.02105,1.31556,0.915556
open_space,8.5,-17.2,4.91079,0,0,3,,,7.5,2.5,3,4.5,0.177778,2.5,4.5,10,10,10,8.3,3,2.5,3.14444,6.405,10,10,10,8.71556,5.16,2.62
open_space,4.5,-8.5,4.78029,0,0,3,,,14.3,6.5,4.3,10,0,10,10,10,8.3,5.8,4.3,4.3,6.5,10,10,10,8.80263,7.96222,4.69778,4.96889,7.8625
open_space,7.3,-14,6.19046,0,0,3,,,15.7,7.4,5.7,10,0,10,10,10,7.1,7.1,5.7,5.7,7.4,10,10,10,8.07692,7.63333,6.75333,6.13556,8.45625
open_space,18.8,-4,4.38926,0,0,3,,,11,2,4.2,0.9,0.405556,2,1,0.9,1,2.7,4.2,10,10,3.90952,1.27556,0.915556,1.47778,3.8,6.01905,10,10
open_space,3.9,-16.5,3.77534,0,0,3,,,7,3.2,3.8,3.2,0,3.2,3.2,4,10,10,6.4,3.8,3.7,3.88444,3.38,5.875,10,10,7.77857,4.55556,3.90889
open_space,1.7,-0.5,0.141191,0,0,3,,,10.3,0.4,2.5,0.3,0.652778,0.4,0.3,0.3,0.5,1.5,2.5,10,2.1,0.688889,0.308889,0.344444,1.05333,1.80222,4.42069,10,3.76667
open_space,16.2,-5.5,2.65307,0,0,3,,,15.3,5.5,3.7,10,0,10,10,10,4,3.5,3.7,5.3,5.5,10,10,10,5.79024,3.61111,4.72444,5.47111,7.02143
open_space,9.7,-7,2.73155,0,0,3,,,16.8,7.3,6.8,10,0,9.5,10,10,10,10,7.5,6.8,7.3,9.67895,10,10,10,10,8.525,6.98444,8.3963
open_space,4.1,-11.4,2.08486,0,0,3,,,13.9,4.1,10,3.9,0,4.1,3.9,4.5,8.3,9.5,10,10,8.1,5.29556,4.02667,6.60222,8.57778,9.7,10,10,8.88333
open_space,2.9,-11.1,4.94656,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.8,5.1,2.7,10,0.133333,8.8,10,10,10,3.2,2.7,2.8,5.1,9.32222,10,10,10,5.13023,2.80889,3.48667,8.01333
open_space,10.1,-2,5.57128,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.4,9.6,9.9,1.8,0.294444,9.6,2.4,1.8,1.8,2.7,9.9,10,10,9.71429,5.05778,1.95778,2.07778,6.31778,9.96667,10,10
open_space,8.4,-15.5,2.66892,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.8,8.2,10,4.2,0,8.2,4.8,4.2,4.4,9.2,10,10,9.3,8.45111,6.81778,4.32667,5.84,9.5,10,10,9.65
open_space,10.3,-1.1,0.843891,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.3,0.9,9.4,0.9,0.405556,0.9,0.9,1.3,10,10,10,9.4,1.2,0.98,1.02444,2.87838,10,10,10,9.59167,3.00667
open_space,15.6,-8.7,0.552761,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.7,4.1,4.2,8.5,0,4.8,8.5,10,10,10,8,4.2,4.1,7.09333,8.83333,10,10,10,8.82857,5.37556,4.26
open_space,1.9,-5.6,1.29234,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.8,3.6,10,1.7,0.308333,3.6,1.8,1.7,1.9,6.1,10,10,5.6,5.2,2.31333,1.75111,3.02444,7.58571,10,10,7.07561
open_space,15.4,-17.4,6.07105,0,0,3,,,7.4,2.7,2.3,5.1,0.216667,4.3,5.1,10,10,4.3,2.4,2.3,2.7,4.48444,6.86667,10,10,6.20526,2.96,2.39333,3.87111
open_space,11.2,-4.1,0.981228,0,0,3,,,12.5,3.9,8.5,4,0,3.9,4,7,10,10,10,8.5,4.7,4.09556,4.89333,8.3,10,10,10,8.87674,7.14
open_space,19.2,-2.8,3.60366,0,0,3,,,4,8.1,1.5,0.5,0.552778,10,1.1,0.5,0.5,0.6,1.5,2.9,8.1,10,2.48696,0.695556,0.5,0.808889,2.51111,4.32667,8.8
open_space,15.6,-19.1,1.68011,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.1,6.5,0.9,0.8,0.438889,10,6,0.8,0.6,0.6,0.9,4.1,6.5,10,7.7,1.62,0.637778,0.697778,2.43333,4.84667,7.89333
open_space,5.2,-2.5,2.47497,0,0,3,,,7.3,2.3,2.3,5,0.216667,3.7,5,8.1,10,10,3,2.3,2.3,4.90667,5.94889,8.9,10,10,4.84737,2.46444,2.72889
open_space,13.1,-4,3.6923,0,0,3,,,14.5,10,3.8,6.8,0,10,10,6.8,6.6,3.9,3.8,4.5,10,10,10,7.94286,6.85111,4.98889,3.94667,6.26486,10
open_space,11.4,-4.7,2.86514,0,0,3,,,14.5,5.1,4.5,10,0,10,10,10,8.7,8.3,4.7,4.5,5.1,10,10,10,9.24444,8.56889,6.14444,4.64889,6.83429
open_space,7.7,-4.9,1.03911,0,0,3,,,14.9,4.7,10,4.9,0,4.7,4.9,7.5,7.7,10,10,10,5.5,4.88,6.18667,7.79111,8.62857,10,10,10,7.10323
open_space,11.8,-17,4.00808,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.7,2.7,10,2.7,0.133333,2.7,2.7,4.1,7.9,10,10,10,3.6,2.93333,3.13556,6.84,8.63529,10,10,10,5.56765
open_space,19,-2.8,4.59144,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.7,1.1,3.3,0.7,0.544444,1.1,0.7,0.7,0.9,2.6,3.3,10,10,2.66176,0.833333,0.74,1.58222,2.76667,5.26579,10,10
open_space,9.5,-10.1,2.32742,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,19.2,9.3,9.9,9.3,0,9.3,9.3,9.6,9.6,10,10,9.9,9.9,9.565,9.5125,9.76,9.72632,10,10,9.95,9.93333
open_space,10.5,-5.7,4.79571,0,0,3,,,19.2,10,8.5,7.3,0,10,9.2,7.3,5.5,5.5,8.5,10,10,10,9.425,9.04444,5.97556,6.41111,9.2125,10,10
open_space,17.1,-10.4,1.41531,0,0,3,,,12.6,3.2,2.6,10,0.158333,10,10,10,9.4,4.5,2.6,2.6,3.2,10,10,10,9.69231,7.99778,3.20667,2.74,5.1675
open_space,14.4,-17.5,5.21782,0,0,3,,,7.6,2.2,2.3,5.3,0.236111,2.5,5.3,6.1,10,10,4.6,2.3,2.2,3.78222,5.47111,7.52667,10,10,6.5375,3,2.26667
open_space,19.1,-12.9,2.64131,0,0,3,,,9,10,0.6,2.1,0.438889,10,7.8,2.1,0.7,0.6,0.6,1.2,10,10,8.72222,6.18,1.05778,0.613333,0.795556,2.76923,10
open_space,1.2,-1.1,2.41257,0,0,3,,,1.9,0.9,0.9,1,0.65,1,1,1.5,10,10,1.2,0.9,0.9,1.09111,1.13778,3.17568,10,10,2.73023,0.98,1.02444
open_space,14.6,-1.3,1.91872,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,3.7,1.1,1.2,2.5,0.380556,1.2,2.5,10,10,5.7,3.3,1.2,1.1,1.56889,4.675,10,10,7.20588,5.02667,1.79111,1.12222
open_space,1.7,-5.6,3.23926,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,4.3,1.5,2,2.3,0.333333,1.5,2.3,10,10,7.1,5.4,2,1.5,1.75556,4.35625,10,10,8.31111,5.83778,3.58444,1.61556
open_space,9.1,-14.9,2.58982,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.7,8.9,10,4.8,0,8.9,5.7,4.8,4.9,9.1,10,10,10,9.17805,8.04889,5.00444,6.21333,9.55,10,10,10
open_space,15.9,-7.2,4.77788,0,0,3,,,13.8,5.1,10,3.8,0,5.1,3.8,3.8,5.7,7,10,10,10,6.85385,4.15111,4.37778,7.08889,7.96744,10,10,10
open_space,1.3,-2.2,5.79409,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,4.6,7.1,1.1,2,0.572222,7.1,2.3,2,1.3,1.1,1.1,2.3,10,8.18,3.55778,2.06222,1.75556,1.12444,1.49111,4.13182,10
open_space,5,-1.4,6.18232,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.2,1.9,6.2,1.2,0.369444,1.9,1.2,1.2,1.5,4.8,6.2,10,10,3.73125,1.41778,1.28222,2.87111,5.14889,7.68261,10,10
open_space,12.6,-7.4,0.71467,0,0,3,,,14.3,7.1,7.1,7.2,0,7.2,7.2,9.5,10,10,10,7.1,7.1,8.32222,7.81556,9.75,10,10,10,8.09268,7.70667
open_space,2.4,-0.6,3.33835,0,0,3,,,4.3,0.7,0.4,3.9,0.597222,2.2,3.9,10,2,0.5,0.4,0.4,0.7,2.76,5.95455,10,4.05556,0.82,0.411111,0.484444,1.6
open_space,14.4,-13.6,0.555396,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.5,5.3,5.5,10,0,6.2,10,10,10,6.3,6.1,5.5,5.3,7.66296,10,10,10,7.55385,6.34222,6.62667,5.50667
open_space,12.4,-6.6,0.475564,0,0,3,,,14.1,6.8,7.7,6.4,0,6.8,6.4,7.2,10,10,10,7.7,7.3,8.16222,6.58667,8.32917,10,10,10,8.608,7.51333
open_space,9.7,-0.9,4.08719,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.2,9.6,0.7,4.6,0.427778,10,10,4.6,0.9,0.7,0.7,1.2,9.6,10,10,8.73571,1.61778,0.735556,0.842222,4.57778,9.79
open_space,13.6,-8.7,4.13073,0,0,3,,,17.4,10,8.7,6.1,0,10,7.4,6.1,6.2,8.5,8.7,10,10,10,8.47895,6.39556,7.50714,8.88636,9.20952,10,10
open_space,7.9,-7.3,4.30261,0,0,3,,,17.7,8.3,7.6,10,0,10,10,10,7.8,7.1,7.6,7.7,8.3,10,10,10,8.69524,7.28444,8.79,7.90667,8.99474
open_space,8.8,-7.2,4.88972,0,0,3,,,18.7,10,8.6,8.6,0,10,10,8.6,7,7.1,8.6,8.7,10,10,10,9.27273,7.38444,8.11389,8.9561,9.25455,10
open_space,9.3,-9.1,3.7554,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,19.3,9.1,8.9,10,0,10,10,10,10,9.1,8.9,9.3,9.1,10,10,10,10,9.44706,9.17632,9.59333,9.33611
open_space,16.2,-19,1.15078,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.6,3.7,0.7,2,0.427778,8.5,10,2,0.8,0.7,0.7,1.6,3.7,9.05,10,3.97647,1.10444,0.706667,1.01333,3.16889,5.14444
open_space,0.5,-0.9,4.88031,0,0,3,,,4.7,0.5,0.3,0.9,0.7,10,4.4,0.9,0.7,0.4,0.3,0.3,0.5,10,5.98,1.58889,0.731111,0.548889,0.304444,0.353333,1.3
open_space,6.3,-4.1,4.51664,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.1,7.3,4.7,7.2,0,10,10,7.2,4,3.9,4.7,6.1,7.3,10,10,8.41818,4.96,4.08,6.11333,6.38444,8.38947
open_space,3.9,-16.1,0.366838,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.9,8.8,3.6,4.1,0,10,10,4.1,3.7,4,3.6,3.9,8.8,10,10,5.84545,3.79333,4.43556,3.69333,5.31111,9.35
open_space,8.9,-15.5,1.18683,0,0,3,,,19.4,10,4.6,8.7,0,10,9.4,8.7,4.6,4.2,4.6,10,10,10,9.7125,8.92667,6.39778,4.30667,6.26512,10,10
open_space,14.5,-3.5,0.0271327,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.6,4.6,7.3,3.3,0,4.6,3.3,3.3,4.8,10,10,7.3,5.2,5.42889,3.66222,3.72667,6.636,10,10,8.41333,5.77778
open_space,0.4,-18.4,1.0962,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,3,0.6,1.4,0.2,0.669444,0.6,0.2,0.2,0.2,0.4,1.4,2.8,10,1.41875,0.308889,0.2,0.251111,0.993333,1.79333,4.95714,10
open_space,11.6,-15.1,1.46388,0,0,3,,,18.1,10,5.9,7.5,0,10,10,7.5,4.6,4.6,5.9,8.1,10,10,10,8.50909,5.49333,4.92889,7.92444,8.60698,10
open_space,7.3,-8.1,2.35229,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15,7.1,7.9,7.1,0,7.1,7.1,10,10,10,10,7.9,7.9,7.96591,7.91333,10,10,10,10,8.58421,8.54359
open_space,8.9,-8.8,2.34536,0,0,3,,,17.3,8.6,8.6,8.7,0,8.7,8.7,10,10,10,10,8.6,8.6,9.14483,9.10323,10,10,10,10,9.06667,9.03437
open_space,5.3,-17.7,1.13867,0,0,3,,,10.4,10,2.1,5.1,0.263889,10,5.7,5.1,2.2,2,2.1,4.7,10,10,7.16176,5.24,3.25111,2.04889,2.89333,6.59286,10
open_space,4.6,-14.3,3.64317,0,0,3,,,10,4.4,4.6,5.4,0,5,5.4,6.2,10,10,9.4,4.6,4.4,5.97778,5.56889,7.55862,10,10,9.55,6.05111,4.53778
open_space,6.3,-6,1.90247,0,0,3,,,12.6,5.8,6.5,6.1,0,6.1,6.1,6.4,10,10,10,6.5,5.8,7.17778,6.27333,7.71176,10,10,10,7.80357,5.96889
open_space,1.1,-19.6,3.03626,0,0,3,,,1.5,0.1,1.4,0.1,0.7,0.1,0.1,0.1,0.1,0.5,10,1.4,0.9,0.393333,0.1,0.1,0.177778,1.2,10,3.18824,1.06222
open_space,12.1,-2.1,2.49112,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.9,1.9,1.9,10,0.280556,3.1,10,10,9.7,7.6,2.4,1.9,1.9,5.11481,10,10,9.8,8.11556,4.46667,2.02444,2.27778
open_space,9.5,-7.7,0.553626,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.5,7.7,10,7.5,0,7.7,7.5,8.8,9.3,10,10,10,10,8.61071,7.79778,9.555,9.48333,10,10,10,10
open_space,4.8,-6.3,3.2897,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.5,4.6,5.8,7.7,0,4.7,7.7,10,10,7.7,6.1,5.8,4.6,5.57556,8.71,10,10,8.7,6.48889,6.64222,4.88667
open_space,11.3,-14.8,0.791567,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17,8.4,4.9,10,0,10,10,10,7,4.9,4.9,7,8.4,10,10,10,8.24375,5.49333,5.48667,8.57778,8.92647
open_space,19.4,-18.4,1.32829,0,0,3,,,10.3,0.3,0.3,2.5,0.663889,1.1,10,2.5,1.3,0.5,0.3,0.3,0.3,2.61538,10,4.45217,1.71111,1.08889,0.375556,0.3,0.533333
open_space,19.6,-9.8,2.61391,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.1,9.9,0.1,0.3,0.494444,10,10,0.3,0.1,0.1,0.1,0.1,9.9,10,10,4.61667,0.135556,0.1,0.1,3.5,9.96667
open_space,12.2,-5.3,5.1525,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.5,8,10,5.5,0,8,7.5,5.5,5.1,5.6,10,10,10,8.85909,7.70222,7.11556,5.23556,7.17429,10,10,10
open_space,7.2,-0.5,0.728509,0,0,3,,,10.3,0.3,10,0.3,0.472222,0.3,0.3,0.4,4.4,9.4,10,10,0.4,0.333333,0.317778,0.88,7.55556,9.68,10,10,1.3125
open_space,2.9,-3.7,4.60136,0,0,3,,,12.7,3.4,2.7,5.7,0.133333,10,10,5.7,3.5,3.5,2.7,2.7,3.4,10,10,7.35,4.18222,3.73778,3.22889,2.88444,5.31389
open_space,8.6,-10.2,4.26787,0,0,3,,,18.4,8.9,8.4,10,0,9.5,10,10,10,10,9.4,8.4,8.9,9.67895,10,10,10,10,9.62857,8.64222,9.37857
open_space,11.9,-8.3,2.06782,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.5,8.1,7.8,10,0,9.2,10,10,10,8.2,7.8,8.5,8.1,9.55,10,10,10,8.91364,8.04667,9.19667,8.35333
open_space,11.7,-13.8,5.91094,0,0,3,,,14.6,6.4,5.9,8.7,0,8,8.7,10,10,10,6.4,5.9,6.4,8.20889,9.27857,10,10,10,7.675,6.05111,8.20222
open_space,5.9,-12.1,0.515387,0,0,3,,,18.7,10,7.6,5.9,0,10,10,5.9,5.7,6.5,7.6,8.7,10,10,10,7.3475,5.88889,8.08889,7.85333,9.29167,10
open_space,11.2,-1.4,4.14473,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.2,10,1.2,5.8,0.372222,10,10,5.8,1.4,1.2,1.2,2.2,10,10,10,8.69773,2.45778,1.24667,1.52,4.03462,10
open_space,15.6,-13.3,2.2206,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.1,10,4.1,6.5,0,10,10,6.5,6.4,4.1,4.1,5.1,10,10,10,7.61429,6.74444,4.99333,4.34889,6.82414,10
open_space,12.2,-7.3,0.101874,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.9,7.5,9.8,7.1,0,7.5,7.1,7.1,10,10,10,9.8,7.5,8.57442,7.66667,8.0925,10,10,10,9.85,8.1
open_space,13.9,-14.5,2.33342,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.6,10,5.8,5.2,0,10,7.6,5.2,5.2,5.8,5.8,8,10,10,8.64167,5.91333,5.74667,6.53111,6.40889,8.9,10
open_space,11.8,-16.2,1.51189,0,0,3,,,17.9,10,4.7,5.3,0,10,10,5.3,3.5,3.5,4.7,7.9,10,10,10,7.08571,4.05556,3.80667,7.02889,8.49524,10
open_space,8.8,-5.2,0.318932,0,0,3,,,15,5.6,10,5,0,5.6,5,5.3,8.6,9.1,10,10,10,7.18788,5.14667,6.95778,8.86222,9.47692,10,10,10
open_space,15.1,-10.6,4.91881,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.6,5.5,10,4.6,0,5.5,4.6,4.7,8.4,10,10,10,9.1,7.94651,4.82,5.82889,9.14286,10,10,10,9.33514
open_space,19.1,-11.2,3.26545,0,0,3,,,15.2,10,0.9,0.8,0.438889,10,5.2,0.8,0.6,0.6,0.9,10,10,10,8.74103,1.54222,0.633333,0.702222,2.26,10,10
open_space,9.8,-15.7,4.96775,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.6,4,4.7,7.9,0,4.1,7.9,10,10,10,9.6,4.7,4,5.26667,9.62857,10,10,10,9.71935,6.73333,4.15111
open_space,13.2,-15.4,0.468123,0,0,3,,,14.8,6.5,4.3,10,0,7.3,10,10,9.8,4.5,4.3,4.8,6.5,8.4,10,10,9.8,6.11778,4.42222,6.34444,6.68667
open_space,9.2,-10.9,0.204037,0,0,3,,,19,10,8.8,10,0,10,10,10,9,9.2,8.8,9,10,10,10,10,9.25789,9.53333,9.0975,9.41667,10
open_space,2.9,-5.8,1.88452,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9,3.1,6.3,2.7,0.130556,3.1,2.7,2.8,5.9,10,10,6.3,5.6,4.44889,2.77778,3.75778,7.45833,10,10,7.73793,5.77111
open_space,1.4,-10.6,4.55148,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.2,1.5,1.2,10,0.369444,7.2,10,10,10,2.1,1.2,1.2,1.5,9.24571,10,10,10,4.03448,1.47556,1.26,2.69333
open_space,13.9,-15.7,0.278593,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.2,5.8,4,10,0,6,10,10,10,4.6,4,4.2,5.8,7.35385,10,10,10,6.36216,4.13333,5.30667,6.00222
open_space,19.5,-18.1,1.03338,0,0,3,,,10.2,0.2,0.2,6.8,0.65,0.3,10,6.8,1.9,0.7,0.2,0.2,0.2,0.96,10,8.14,3.09778,1.54667,0.342222,0.2,0.237778
open_space,11.9,-0.7,3.93353,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.7,10,0.5,7.8,0.45,10,10,7.8,0.7,0.5,0.5,0.7,10,10,10,8.48974,2.16222,0.551111,0.548889,1.9093,10
open_space,5.4,-13.7,6.27825,0,0,3,,,16,8.4,6,7.5,0,10,10,7.5,5.2,5.2,6,6,8.4,10,10,8.54615,5.86222,5.79333,6.69111,6.68444,9.11111
open_space,8.8,-4.6,2.28625,0,0,3,,,13,4.4,4.4,8.6,0,5.8,8.6,10,10,10,6.8,4.4,4.4,8.13333,9,10,10,10,8.17333,5.13556,4.77111
open_space,7.8,-0.7,2.48439,0,0,3,,,8.2,0.5,0.5,7.7,0.45,0.8,7.7,10,10,4.1,0.6,0.5,0.5,3.17333,8.48235,10,10,5.7,1.25111,0.526667,0.584444
open_space,4.9,-0.7,5.35897,0,0,3,,,6.7,10,3.3,0.5,0.452778,10,0.8,0.5,0.5,0.6,3.3,5.9,10,10,2.08824,0.595556,0.524444,1.15111,4.92444,7.46154,10
open_space,16.3,-6.7,0.705398,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.9,3.4,3.4,6.5,0,4.5,6.5,8.5,10,10,5.3,3.4,3.4,6.18,7.03111,9.2,10,10,7.03,3.98889,3.67333
open_space,17.4,-18.8,0.0703787,0,0,3,,,4.4,1.3,0.9,3.5,0.561111,2.3,3.5,10,10,1.2,0.9,0.9,1.3,2.65333,5.41786,10,10,2.73864,0.975556,1.03111,2.06889
open_space,3.7,-19.5,5.96981,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.2,0.2,0.2,7.9,0.483333,0.5,10,7.9,3.7,0.4,0.2,0.2,0.2,1.75,10,8.73333,4.95556,2.13556,0.255556,0.2,0.302222
open_space,16.3,-0.5,4.86697,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,11.9,4.3,0.5,0.4,0.472222,4.3,1.9,0.4,0.3,0.3,0.5,10,10,6.15294,3.51556,0.668889,0.306667,0.348889,1.32286,10,10
