env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,ctrlnums, controlGraph, robot_positions,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,17,-11.4,0.287416,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.7,2.7,3.1,5.6,0.133333,2.8,5.6,10,10,9.5,8.3,3.1,2.7,3.65111,7.36429,10,10,9.7,8.58222,4.86444,2.78667
open_space,10,-10.8,4.109,0,0,3,,,18.8,8.9,9.8,9,0,8.9,9,9.7,9.9,10,10,9.8,10,9.18684,9.44444,9.78,9.94,10,10,9.86087,10
open_space,16.7,-12.8,2.65777,0,0,3,,,14.3,10,3.1,6.9,0,10,7.9,6.9,3.4,3,3.1,6.4,10,10,8.8,7.12,5.10889,3.09111,4.12444,7.82727,10
open_space,8.3,-11.9,3.14059,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.8,8.1,10,7.8,0,8.1,7.8,7.8,10,10,10,10,8.1,8.69189,8.50769,8.4825,10,10,10,10,8.71944
open_space,14.1,-1.2,3.83627,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.2,10,1,5.6,0.394444,10,8.9,5.6,1.6,1,1,1.3,10,10,9.43333,6.61778,3.69333,1.17111,1.07111,2.77333,10
open_space,9.3,-16.9,0.58023,0,0,3,,,13.3,10,2.8,9.3,0.102778,10,10,9.3,5.2,2.9,2.8,3.3,10,10,10,9.63846,8.36667,3.58667,2.91778,5.2122,10
open_space,11.1,-18.4,2.56989,0,0,3,,,11.6,6.5,8.8,1.3,0.358333,6.5,1.6,1.3,1.3,2.4,8.8,10,10,8.04,2.69111,1.35111,1.64222,6.12667,9.28421,10,10
open_space,7.6,-10.8,5.17163,0,0,3,,,18.2,8.9,7.4,10,0,9.9,10,10,10,7.9,7.4,8.2,8.9,9.95,10,10,10,8.75417,7.60667,9.25385,9.14889
open_space,1,-9,1.52005,0,0,3,,,10.8,1.2,10,0.8,0.416667,1.2,0.8,0.8,1.1,10,10,10,8.8,3.74667,0.913333,0.864444,2.45682,10,10,10,9.26154
open_space,12.2,-12.3,1.11987,0,0,3,,,17.5,7.9,7.5,10,0,10,10,10,8.3,7.4,7.8,7.5,7.9,10,10,10,9.00625,7.61333,8.87,7.71556,8.77391
open_space,3.2,-14.4,3.40613,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.8,3,3.5,5.3,0,3.1,5.3,5.5,10,10,10,3.5,3,3.98667,5.48889,6.96818,10,10,10,5.3,3.10889
open_space,15.7,-6.7,5.97236,0,0,3,,,13.5,4,9,4.5,0,4,4.5,6.5,7.3,10,10,9,4.2,4.11556,6.07778,6.68889,8.37826,10,10,9.33333,5.64222
open_space,11,-3.8,3.79375,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.5,10,3.6,8.8,0,10,10,8.8,6,3.6,3.6,4.5,10,10,10,9.27727,8.39111,4.37333,3.82222,6.31875,10
open_space,13.1,-2.1,5.28207,0,0,3,,,13.6,6.8,8.7,2,0.280556,6.8,3.6,2,1.9,2.2,8.7,10,10,7.90556,5.99111,2.44889,1.97333,3.79111,9.05,10,10
open_space,14.8,-2.6,2.72789,0,0,3,,,12.4,2.6,2.4,10,0.2,5.9,10,10,5.4,4.9,2.6,2.4,2.6,7.59091,10,10,6.99189,5.02889,3.74222,2.45778,3.54889
open_space,15.5,-4.6,2.72371,0,0,3,,,14.4,4.7,4.4,10,0,10,10,10,4.6,4.2,4.5,4.4,4.7,10,10,10,6.33659,4.31111,5.20667,4.51778,6.4
open_space,3,-4,5.96666,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.9,8.6,3.1,3.8,0.102778,8.6,4,3.8,3,2.8,3.1,8.9,10,9.15,5.40667,3.90667,3.76667,2.87778,4.70222,9.4,10
open_space,16.8,-7.1,0.360653,0,0,3,,,10.1,2.9,3.2,6.9,0.0583333,3.1,6.9,7.4,10,10,8.5,3.2,2.9,4.24222,7.06889,8.42963,10,10,9.225,4.68889,2.97778
open_space,4.9,-0.4,0.00652065,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.2,0.3,6.7,0.2,0.483333,0.3,0.2,0.2,0.3,4.7,6.7,10,10,0.827273,0.208889,0.206667,0.848889,5.26222,7.98235,10,10
open_space,11,-7.7,4.08513,0,0,3,,,20,10,7.6,8.7,0,10,10,8.7,8.8,7.5,7.6,10,10,10,10,9.04359,9.36667,7.95333,8.43636,10,10
open_space,10,-9,6.0171,0,0,3,,,19.2,9.7,10,8.8,0,9.7,9.2,8.8,10,9.8,10,10,10,9.80667,9.53077,9.09778,10,9.87692,10,10,10
open_space,13.8,-17.3,4.17839,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.5,2.4,10,2.5,0.2,2.4,2.5,4.7,6.1,10,10,10,2.8,2.48889,3.14222,5.88,7.385,10,10,10,4.63333
open_space,7.4,-10.5,0.17666,0,0,3,,,19.3,10,9.2,8.9,0,10,10,8.9,7.2,7.3,9.2,9.3,10,10,10,9.4,7.60667,8.28,9.39697,9.62143,10
open_space,7.7,-6.6,1.47551,0,0,3,,,17.5,6.4,10,7.5,0,6.4,7.5,7.5,9.7,10,10,10,6.4,6.88444,8.48,8.06667,9.86667,10,10,10,7.58889
open_space,13.4,-17.8,1.29115,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.3,7.2,2.2,4,0.280556,10,10,4,2,1.9,2.2,6.3,7.2,10,10,6.04444,2.59111,1.95333,3.37556,6.50222,8.34783
open_space,2.4,-17.7,0.661088,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.1,10,2,2.2,0.5,10,3.6,2.2,2.2,2,2,2.5,10,10,5.656,2.64889,2.34,2.38444,2.12889,4.35366,10
open_space,10.4,-18.6,4.16074,0,0,3,,,6,1.1,4.9,1.1,0.383333,1.1,1.1,2.1,9.6,10,10,4.9,1.3,1.14,1.41111,6.23333,9.75556,10,10,6.8,2.17778
open_space,10.3,-14.9,5.19051,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.5,4.8,5.1,9.4,0,5.4,9.4,10,10,10,10,5.1,4.8,7.26053,9.58718,10,10,10,10,6.67955,4.94444
open_space,1.4,-1.5,0.113564,0,0,3,,,11.3,1.7,1.9,1.3,0.613889,1.7,1.3,1.3,1.2,1.2,1.9,10,10,3.39318,1.38889,1.48222,1.28222,1.41333,3.66562,10,10
open_space,13.2,-2.9,1.33625,0,0,3,,,8.5,2.7,5.3,3.2,0.133333,2.7,3.2,10,10,10,6.7,5.3,2.8,2.8,5.08409,10,10,10,7.88889,6.50889,3.53778
open_space,16.8,-14.2,2.88945,0,0,3,,,15.7,10,3.4,5.5,0.0611111,10,5.7,5.5,3,2.9,3.4,10,10,10,7.11667,5.68,3.86222,3,5.18372,10,10
open_space,15.4,-4.2,0.2707,0,0,3,,,9,4.3,5,4,0,4.5,4,4.1,8.1,10,10,5,4.3,5.04444,4.14,5.33778,8.95714,10,10,6.70857,4.44889
open_space,7.7,-9.7,2.72755,0,0,3,,,17.5,7.5,9.5,8,0,7.5,8,10,10,10,10,9.5,8.3,7.70222,8.8619,10,10,10,10,9.67368,9.01667
open_space,18.5,-2,3.43367,0,0,3,,,6.2,3.7,1.8,1.4,0.583333,10,4.3,1.4,1.2,1.3,1.8,1.9,3.7,10,6.4,2.13111,1.22889,1.60222,1.85333,2.44222,5.85789
open_space,8.3,-4.7,0.940445,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.6,4.5,10,4.6,0,4.5,4.6,7.6,8.2,10,10,10,5.6,4.77333,5.48222,8.37556,8.87143,10,10,10,7.25185
open_space,18.2,-14.8,1.63814,0,0,3,,,11.5,2.3,1.5,6.6,0.333333,10,10,6.6,4.9,2,1.5,1.5,2.3,10,10,7.92632,5.35778,3.57778,1.63333,1.72444,4.12121
open_space,10.6,-0.8,0.784497,0,0,3,,,9.7,0.6,9.1,0.6,0.441667,0.6,0.6,0.8,10,10,10,9.1,0.8,0.664444,0.66,2,10,10,10,9.42,2.67778
open_space,17,-18.4,0.0601052,0,0,3,,,5.3,1.9,1.3,4,0.491667,2.7,4,10,10,1.7,1.3,1.3,1.9,3.1,6.05185,10,10,3.53415,1.41556,1.48444,2.61778
open_space,0.3,-9.6,3.93021,0,0,3,,,10.1,0.1,0.1,10,0.494444,0.1,10,10,10,9.4,0.1,0.1,0.1,0.348889,10,10,10,9.6,0.517778,0.1,0.1
open_space,7.3,-10.3,5.3914,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,19.1,9.4,7.1,10,0,10,10,10,10,7.2,7.1,9.1,9.4,10,10,10,10,8.14615,7.60889,9.63333,9.55185
open_space,10,-12.5,2.60057,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.5,9.8,10,7.2,0,9.8,8.5,7.2,7.4,9.7,10,10,10,9.88,9.17692,7.49333,8.39677,9.80345,10,10,10
open_space,12.2,-6.2,3.14331,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16,8.5,6,10,0,10,10,10,7.5,7.5,6,6,8.5,10,10,10,8.25122,8.24667,6.74889,6.7,9.16667
open_space,1.6,-18.6,6.20178,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.1,1.4,1.1,2.2,0.613889,10,10,2.2,1.4,1.4,1.1,1.1,1.4,10,10,4.075,1.63778,1.5,1.28444,1.18222,3.00227
open_space,7.5,-14.5,3.77683,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.6,5.3,7.4,5.2,0,5.3,5.2,6.4,10,10,10,7.4,7.3,6.39333,5.5,7.83478,10,10,10,8.31176,7.71556
open_space,8.6,-5.5,5.4024,0,0,3,,,18.5,10,8.4,5.3,0,10,8.5,5.3,5.3,6.9,8.4,10,10,10,9.12857,6.29111,5.69778,8.61333,8.82821,10,10
open_space,16.1,-16.1,4.3885,0,0,3,,,12.1,3.6,8.3,3.6,0,3.6,3.8,3.6,4,10,10,8.3,3.8,3.69778,4.36889,3.69778,5.78837,10,10,9,5.15778
open_space,2.2,-6.3,0.315081,0,0,3,,,16.1,6.9,4.4,2.3,0.263889,6.9,6.1,2.3,2,2.1,4.4,10,10,8.104,6.28222,3.44667,2.05778,2.78,6.28125,10,10
open_space,10.8,-15.3,2.94051,0,0,3,,,14.5,8.2,10,4.4,0,8.2,4.5,4.4,5.3,8.9,10,10,10,8.94286,5.62444,4.59778,7.70667,9.1825,10,10,10
open_space,12.7,-5.8,3.5434,0,0,3,,,16.1,10,5.6,7.6,0,10,10,7.6,7,6.1,5.6,6.1,10,10,10,8.53478,7.18222,7.51778,5.74667,7.50882,10
open_space,15.9,-11.9,2.06922,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.3,10,3.8,8.2,0,10,10,8.2,7.8,4,3.8,4.3,10,10,10,8.9,8.02667,5.23778,3.91778,6.1225,10
open_space,8.5,-2.7,5.51709,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.5,10,8.3,2.5,0.180556,10,3.5,2.5,2.5,3.6,8.3,10,10,10,5.42903,2.78222,2.81333,6.45111,8.86176,10,10
open_space,18.6,-11.5,4.59397,0,0,3,,,11.1,1.8,10,1.1,0.380556,1.8,1.1,1.1,1.4,8.9,10,10,8.3,4.93556,1.31111,1.16889,2.78444,8.9,10,10,8.91071
open_space,12.4,-9.5,5.25395,0,0,3,,,17.3,7.6,10,7.3,0,7.6,7.3,8.5,9.3,10,10,10,10,8.48621,7.57556,9.41905,9.48649,10,10,10,10
open_space,17,-9.3,1.5963,0,0,3,,,12.7,3.9,2.7,10,0.133333,9.1,10,10,10,3.8,2.7,2.7,3.9,9.40833,10,10,10,5.7871,2.99556,3.04444,7.06889
open_space,6.4,-2.4,2.42132,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.4,2.2,2.2,6.2,0.233333,3.3,6.2,9.4,10,10,3,2.2,2.2,5.39333,7.14889,9.7,10,10,4.93889,2.40444,2.52889
open_space,12.6,-4.5,1.25988,0,0,3,,,11.9,4.3,7.1,4.8,0,4.3,4.8,10,10,10,7.5,7.1,4.5,4.42222,6.52632,10,10,10,8.48148,7.31111,6
open_space,12.2,-11.1,4.70074,0,0,3,,,17.5,8.6,10,7.5,0,8.6,7.5,7.5,10,10,10,10,8.6,9.03437,8.30244,8.24419,10,10,10,10,9.07333
open_space,16,-4.8,0.378216,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.7,3.7,4.1,4.6,0,4,4.6,4.9,10,10,10,4.1,3.7,4.92667,4.72,6.59524,10,10,10,5.85333,3.79556
open_space,0.5,-7,5.56755,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,9.5,10,0.3,4.8,0.475,10,9.1,4.8,0.4,0.3,0.3,0.4,10,10,9.51667,7.38222,0.904444,0.317778,0.333333,1.245,10
open_space,13.7,-1.7,2.2553,0,0,3,,,11.5,1.5,1.5,10,0.333333,1.9,10,10,9.7,6,2.4,1.5,1.5,3.70465,10,10,9.8,7.14667,4.68667,1.77556,1.60444
open_space,12.7,-18.4,1.7104,0,0,3,,,17.1,10,2.1,1.6,0.358333,10,10,1.6,1.3,1.3,2.1,7.1,10,10,10,3.25556,1.38222,1.56,4.91556,8.04211,10
open_space,17.1,-6.6,5.15494,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.6,2.8,10,2.6,0.158333,2.8,2.6,2.9,6.4,7.1,10,10,6.2,3.80222,2.66667,4.18889,6.57556,8.24615,10,10,7.72
open_space,9.1,-4.5,2.8728,0,0,3,,,14.3,4.9,4.3,10,0,8.9,10,10,10,8.9,4.5,4.3,4.9,9.17727,10,10,10,9.375,5.82889,4.44222,7.23333
open_space,5.9,-10.9,2.09596,0,0,3,,,15.7,5.9,10,5.7,0,5.9,5.7,6.6,8.8,10,10,10,10,7.2825,5.89778,8.4775,9.08864,10,10,10,10
open_space,10.8,-11.8,0.627111,0,0,3,,,19,8.9,7.9,10,0,10,10,10,10,8,7.9,9,8.9,10,10,10,10,8.77241,8.34,9.49524,9.17568
open_space,4.5,-4.1,1.83864,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.8,3.9,4.5,4.3,0,4,4.3,4.5,8.6,10,10,4.5,3.9,4.84667,4.45111,5.72667,9.22,10,10,6.2973,4.04
open_space,6.1,-2.2,0.164663,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12,2.5,10,2,0.266667,2.5,2,2,3.4,6,10,10,10,4.3907,2.10889,2.44222,5.38444,7.23556,10,10,10
open_space,3.8,-4.1,0.951798,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14,3.9,10,3.6,0,3.9,4,3.6,3.6,6.2,10,10,4.8,4.12444,4.52222,3.80889,4.42222,7.68,10,10,6.57419
open_space,16.1,-16.6,6.21821,0,0,3,,,7.9,3.6,3.1,4.8,0,3.6,4.8,10,10,4.8,3.1,3.1,3.6,3.90667,6.53571,10,10,6.63913,3.60889,3.36222,4.05556
open_space,16.1,-10.2,1.31415,0,0,3,,,13.6,4.2,3.6,10,0,10,10,10,9.9,7.3,3.7,3.6,4.2,10,10,10,9.95,9.3907,4.82,3.72222,5.9359
open_space,6.8,-5.2,6.02205,0,0,3,,,15.2,10,7.6,5,0,10,5.2,5,5.8,6.6,7.6,10,10,10,6.73111,5.17556,7.07333,6.82444,8.655,10,10
open_space,10.6,-2.3,6.06662,0,0,3,,,12.2,4,10,2.1,0.25,4,2.2,2.1,2.5,9.6,10,10,9.4,7.72444,2.71556,2.18222,4.18889,9.6,10,10,9.63333
open_space,9.7,-11.8,4.30104,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18,7.9,9.5,8.5,0,7.9,8.5,10,10,10,10,9.5,8.7,8.11111,9.12353,10,10,10,10,9.67895,9.27143
open_space,10.4,-14,6.10601,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.7,6.9,5.7,10,0,9.3,10,10,10,10,5.8,5.7,6.9,9.47576,10,10,10,10,7.15556,5.99111,8.72121
open_space,12.4,-17.7,1.82684,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.8,10,3.9,2.3,0.266667,10,8.3,2.3,2,2.1,3.9,7.5,10,10,8.96667,3.81778,2.06889,2.62667,6.63333,8.46552,10
open_space,11,-18.4,5.04399,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,4.4,1.3,1.5,2.9,0.358333,1.4,2.9,9.2,10,10,4.1,1.5,1.3,1.82667,7.13556,9.575,10,10,5.96364,2.17333,1.33111
open_space,6,-6.6,5.47833,0,0,3,,,17.4,10,5.8,6.4,0,10,9.4,6.4,6.4,5.8,5.8,8,10,10,9.7,7.26889,7.07556,6.59556,6.41778,8.95,10
open_space,7.2,-4.4,2.70257,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.6,4.5,4.2,7.4,0,7,7.4,10,10,10,4.7,4.2,4.5,7.2,8.45926,10,10,10,6.41,4.31111,5.94444
open_space,9.4,-2,5.24205,0,0,3,,,13.6,10,7,1.9,0.294444,10,3.6,1.9,1.8,2.1,7,10,10,10,5.71,2.40222,1.85778,3.32889,9.23846,10,10
open_space,10.2,-0.5,2.11602,0,0,3,,,1.4,0.3,0.3,1.1,0.472222,0.3,1.1,10,10,9.8,0.5,0.3,0.3,0.533333,5.26,10,10,9.92,4.35333,0.375556,0.3
open_space,16.9,-8.1,6.21323,0,0,3,,,8,2.8,4.3,3.7,0.102778,2.8,3.7,7.9,10,10,10,4.3,2.8,3.03333,6.18444,8.49535,10,10,10,6.332,3.26444
open_space,1.2,-15.7,4.16218,0,0,3,,,5.1,1,1,4.1,0.394444,1.9,4.1,7.6,10,4.4,1.2,1,1,3.46222,5.17556,8.66667,10,6.5875,1.96,1.03556,1.28222
open_space,8.1,-12.5,1.05577,0,0,3,,,19.2,10,7.5,7.9,0,10,9.2,7.9,8.2,7.2,7.5,10,10,10,9.55,8.18667,8.95946,7.45333,8.40345,10,10
open_space,17.2,-7.5,4.88859,0,0,3,,,12.5,3.1,10,2.5,0.180556,3.1,2.5,2.5,4.3,7.4,10,10,10,4.9425,2.63333,3.08889,6.73556,8.34118,10,10,10
open_space,8.8,-1.6,3.00959,0,0,3,,,11.4,1.8,1.4,10,0.344444,8.6,10,10,10,2.3,1.4,1.4,1.8,8.96154,10,10,10,4.24138,1.69333,1.48222,3.41111
open_space,17.4,-2.8,3.27668,0,0,3,,,12.6,4.3,2.6,2.9,0.375,10,10,2.9,2.3,2.3,2.6,2.6,4.3,10,10,4.80769,2.45111,2.74,2.77333,3.12222,6.22174
open_space,10.1,-4,5.10719,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,19.6,10,9.9,4.1,0,10,9.6,4.1,3.8,4.1,9.9,10,10,10,9.74118,5.88,3.9,5.78667,9.9381,10,10
open_space,19.5,-13.4,4.55838,0,0,3,,,10.2,0.3,10,0.2,0.483333,0.3,0.2,0.2,0.2,1,10,10,6.4,2.16889,0.228889,0.2,0.4,2.125,10,10,7.5881
open_space,14.2,-10,0.724967,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.3,5.5,5.5,9.8,0,7.3,9.8,10,10,9.7,8.4,5.5,5.5,8.976,9.85882,10,10,9.84545,9.58889,6.38444,5.98444
open_space,0.3,-6.8,3.89915,0,0,3,,,1.9,0.1,0.1,1.8,0.494444,0.1,1.8,10,9.8,6.6,0.1,0.1,0.1,0.244444,3.35,10,9.9,7.53111,0.728889,0.1,0.1
open_space,5.5,-6.1,1.29282,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.5,5.9,10,5.3,0,5.9,5.5,5.3,6.1,10,10,10,6.2,6.09333,6.65333,5.47111,7.54333,10,10,10,7.51842
open_space,5.4,-12.1,3.57597,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.2,5.2,5.6,7.6,0,5.7,7.6,8.4,10,10,10,5.6,5.2,7.48444,7.8,9.09412,10,10,10,7.04737,5.33778
open_space,8.9,-11,4.92553,0,0,3,,,18.9,8.7,8.7,10,0,8.9,10,10,10,10,8.7,8.9,8.7,9.35556,10,10,10,10,9.02619,9.35556,9.02619
open_space,12.7,-6.4,2.47703,0,0,3,,,16.2,6.2,6.2,10,0,10,10,10,9,7,7.1,6.2,6.2,10,10,10,9.42857,7.50667,7.99111,6.65333,7.38889
open_space,10.2,-1.4,4.38953,0,0,3,,,13.7,10,1.3,2.7,0.372222,10,10,2.7,1.3,1.2,1.3,3.7,10,10,10,7.53333,1.70222,1.22444,1.97778,7.79167,10
open_space,12.7,-0.7,0.900454,0,0,3,,,5.2,0.5,4.7,0.5,0.45,0.5,0.5,0.8,10,10,9,4.7,0.6,0.528889,0.58,1.925,10,10,9.47143,7.44444,1.30889
open_space,12.7,-3.1,4.33162,0,0,3,,,15.3,10,3.2,7,0.0583333,10,7.6,7,3.1,2.9,3.2,7.7,10,10,8.575,7.18667,4.43333,2.97111,4.46667,8.75,10
open_space,0.9,-2,5.51203,0,0,3,,,3.5,10,0.7,1.8,0.611111,10,2.5,1.8,1,0.7,0.7,1,10,10,4.44286,2.00667,1.54222,0.773333,0.78,2.3561,10
open_space,7.7,-9.9,5.80951,0,0,3,,,19.8,10,7.9,9.7,0,10,10,9.7,8.5,7.5,7.9,9.8,10,10,10,9.81613,9.15714,7.72889,8.7,9.876,10
open_space,1.2,-13.7,0.175682,0,0,3,,,12.2,10,1.7,1.2,0.391667,10,6.1,1.2,1,1,1.7,6.1,10,10,7.425,2.25111,1.04889,1.22444,4.20667,7.35682,10
open_space,9.4,-5.4,4.2221,0,0,3,,,19.2,9.6,5.4,10,0,10,10,10,5.9,5.2,5.4,9.2,9.6,10,10,10,7.39667,5.36667,6.95581,9.4075,9.78571
open_space,13.7,-7.9,5.69666,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.1,6,10,6.1,0,6,6.1,7.7,7.9,10,10,10,7.3,6.29556,7.49333,8.08222,8.64828,10,10,10,8.37895
open_space,14.6,-9.1,0.795016,0,0,3,,,14,5.1,5.1,8.9,0,7.3,8.9,10,10,10,7.2,5.1,5.1,8.9907,9.275,10,10,10,8.44,5.70889,5.71333
open_space,17.6,-16.7,0.719856,0,0,3,,,12.1,2.1,2.1,10,0.25,2.8,10,10,4.6,3,3,2.1,2.1,4.65676,10,10,6.5625,3.48667,3.20444,2.43778,2.27556
open_space,8.5,-17.2,0.600805,0,0,3,,,13,10,2.5,8.5,0.177778,10,10,8.5,4.5,2.6,2.5,3,10,10,10,9.06957,7.48222,3.15333,2.61556,4.93571,10
open_space,0.5,-9.6,4.36552,0,0,3,,,10.3,0.3,0.3,10,0.472222,0.8,10,10,10,0.7,0.3,0.3,0.3,2.08421,10,10,10,5.57556,0.413333,0.3,0.453333
open_space,15.2,-8.5,2.64548,0,0,3,,,18.3,8.7,4.7,10,0,10,10,10,5.2,4.5,4.7,8.3,8.7,10,10,10,6.86571,4.64667,6.11111,8.57778,9.21667
open_space,8.6,-1.5,6.09626,0,0,3,,,11.3,2.3,10,1.3,0.358333,2.3,1.3,1.3,1.6,6.8,10,10,10,4.37778,1.63333,1.35556,2.74444,8.74,10,10,10
open_space,14.3,-12.4,4.86337,0,0,3,,,14.6,6.8,9.2,5.4,0,6.8,5.4,5.5,9.1,10,10,9.2,7.3,7.90222,5.73556,6.56222,9.54,10,10,9.58571,7.75333
open_space,1.5,-1.6,4.66989,0,0,3,,,11.3,1.7,1.3,2.1,0.6,10,10,2.1,1.4,1.4,1.3,1.3,1.7,10,10,3.91471,1.60222,1.53111,1.48444,1.41778,3.53659
open_space,17,-8.7,3.61832,0,0,3,,,15.6,10,8.5,2.8,0.133333,10,6,2.8,2.7,3,8.5,9.6,10,10,7.5,3.79333,2.77556,4.59556,8.75111,9.76667,10
open_space,11.1,-8.2,5.89586,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.7,8.6,10,8,0,8.6,8.7,8,8.7,10,10,10,9.4,8.82889,9.42083,8.21111,9.25333,10,10,10,9.67778
open_space,6.4,-19.3,4.53119,0,0,3,,,1.2,0.4,0.7,0.5,0.461111,0.4,0.5,2,10,10,6.3,0.7,0.4,0.411111,0.82,3.95556,10,10,7.5439,3.04889,0.486667
open_space,11.1,-8.6,1.27448,0,0,3,,,18.1,8.4,8.6,9.5,0,8.4,9.5,10,10,10,9,8.6,8.8,8.65778,9.75,10,10,10,9.46429,8.86,9.445
open_space,9.9,-15.8,5.16114,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14,3.9,4.2,9.8,0,4.3,9.8,10,10,10,9.3,4.2,3.9,6.08095,9.87692,10,10,10,9.79091,5.66444,4.00444
open_space,16.7,-0.8,5.08219,0,0,3,,,11.6,3.3,1.4,0.7,0.438889,3.3,1.6,0.7,0.6,0.6,1.4,10,8.6,4.78444,2.86,0.937778,0.602222,0.866667,3.0619,10,9.275
open_space,14.2,-10.2,3.07064,0,0,3,,,19.5,10,7.3,8.5,0,10,9.5,8.5,5.5,5.5,7.3,10,10,10,9.74,9.52903,6.43333,5.96667,8.53889,10,10
open_space,15.1,-13.4,3.91932,0,0,3,,,16.3,6.3,10,4.6,0,6.3,6.3,4.6,4.6,6.4,10,10,9.1,7.12,6.81556,5.18667,5.11333,7.87368,10,10,9.5
open_space,15.2,-1.9,4.61722,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.5,7.2,2.2,2.7,0.305556,7.2,4.5,2.7,1.7,1.7,2.2,10,10,8.43846,5.33333,4.12222,2.00667,1.82222,3.96829,10,10
open_space,5,-1.7,1.01712,0,0,3,,,8.4,1.5,6.9,1.5,0.333333,1.5,1.5,2.8,4.9,9.1,10,6.9,1.8,1.55556,1.92667,4.44667,6.20222,9.475,10,7.9,2.98889
open_space,4.4,-13.7,1.18522,0,0,3,,,14.6,10,6.5,4.2,0,10,4.6,4.2,4.6,6,6.5,10,10,10,6.27442,4.30667,5.90444,6.15556,7.80645,10,10
open_space,16.7,-4.1,1.93967,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.8,3.9,3,9.6,0,4.2,9.6,10,8.6,3.3,3,3.2,3.9,5.75778,9.8,10,9.03333,4.79778,3.07778,4.04667,4.00222
