Wall time,Step,Value
1777282956.9775171,426,74.09333038330078
1777283025.2494385,430,64.20602416992188
1777283033.232287,431,62.488914489746094
1777283083.8655014,434,62.6937255859375
1777283103.070584,435,63.66399383544922
1777283127.7727447,436,62.909732818603516
1777283142.8868575,437,62.521949768066406
1777283161.363615,438,60.650028228759766
1777283187.814499,439,60.35282516479492
1777283196.6333895,440,61.407081604003906
1777283217.7902153,441,60.22660446166992
1777283274.0657258,443,59.27906799316406
1777283290.6502597,444,58.47399139404297
1777283321.756263,445,59.1807746887207
1777283336.2881782,446,58.67497634887695
1777283482.0061312,450,58.72978591918945
1777283498.8360803,451,57.925899505615234
1777283514.5127752,452,58.662532806396484
1777283534.1338553,453,59.10422134399414
1777283544.9298499,454,58.262569427490234
1777283603.875344,456,59.631553649902344
1777283659.8368556,458,61.119422912597656
1777283702.903487,460,61.412864685058594
1777283725.2372735,461,60.860015869140625
1777283745.391522,462,61.962459564208984
1777283795.85704,464,62.903133392333984
1777283819.405979,465,63.2819938659668
1777283832.5024228,466,63.05548095703125
1777283857.3378184,468,62.808170318603516
1777283891.2189736,470,63.03598403930664
1777283914.6289597,471,62.558006286621094
1777283975.4092433,474,63.34941101074219
1777283990.6119673,475,63.0262336730957
1777284028.399751,478,62.52650451660156
1777284044.0560443,479,63.03464889526367
1777284059.0935657,480,62.64922332763672
1777284070.7632883,481,62.588233947753906
1777284078.181869,482,62.972957611083984
1777284094.1264515,483,63.027584075927734
1777284103.4931793,484,63.30315399169922
1777284125.570615,486,62.904869079589844
1777284140.5714483,487,63.65762710571289
1777284152.1958597,488,62.79222106933594
1777284166.7307413,489,62.85343551635742
1777284200.0664232,491,63.917999267578125
1777284257.858715,494,63.891563415527344
1777284268.1497364,495,63.58916091918945
1777284304.1565187,498,64.92549896240234
1777284429.9664204,501,65.76177215576172
1777284441.9229083,502,65.40071868896484
1777284450.151882,503,61.293643951416016
1777284486.2861922,506,65.61540222167969
1777284505.369241,508,65.55803680419922
1777284523.1984928,509,65.1631851196289
1777284549.2056239,510,65.52140045166016
1777284558.1573157,511,65.43821716308594
1777284569.2763224,512,66.14381408691406
1777284583.2188454,513,65.87802124023438
1777284589.4053218,514,65.24677276611328
1777284614.0681508,516,65.9134292602539
1777284626.2619305,517,64.88015747070312
1777284645.5695028,518,65.61248016357422
1777284663.0302658,519,65.33091735839844
1777284678.0523293,520,64.58844757080078
1777284693.5786412,521,66.43604278564453
1777284725.9168408,523,64.95037841796875
1777284824.4094188,530,65.54328155517578
1777284874.1270514,533,65.73699951171875
1777284883.625782,534,65.46070098876953
1777284909.9934278,536,65.44376373291016
1777284926.3655765,537,65.29048919677734
1777284944.4451134,538,65.3029556274414
1777284955.727106,539,64.70939636230469
1777284987.7694426,540,65.2530746459961
1777285004.7893975,541,64.48458862304688
1777285013.2603357,542,64.5327377319336
1777285025.4292421,543,65.34812927246094
1777285041.519811,544,64.78426361083984
1777285075.819691,546,64.77444458007812
1777285087.4450057,547,64.99744415283203
1777285223.207246,550,65.3220443725586
1777285258.0094328,552,65.66282653808594
1777285302.8653417,554,65.66975402832031
1777285319.6018846,555,65.24576568603516
1777285334.0938134,556,65.51032257080078
1777285466.5957057,562,64.76290893554688
1777285482.2658932,563,64.51763916015625
1777285511.4665928,564,64.52162170410156
1777285584.0687706,568,64.51708221435547
1777285603.0972137,569,63.81547546386719
1777285642.171655,571,63.91036605834961
1777285680.0921595,573,63.59590530395508
1777285717.4661899,576,63.64354705810547
1777285793.8395288,580,63.62103271484375
1777285879.804107,584,63.38862991333008
1777285895.9800584,585,62.99054718017578
1777285907.2848914,586,63.330692291259766
1777285936.2784326,588,62.80722427368164
1777285981.6986392,589,63.117942810058594
1777285989.5360603,590,62.643253326416016
1777286005.1600366,591,62.71055221557617
1777286020.3181126,592,62.952510833740234
1777286052.6528077,594,62.491050720214844
1777286107.3256192,596,61.768836975097656
1777286123.8979568,597,62.002960205078125
1777286143.6733325,598,61.73968505859375
1777286160.140292,599,61.83697509765625
1777286278.7073982,601,61.24433898925781
1777286295.54674,602,61.859947204589844
1777286311.1816106,603,61.264305114746094
1777286343.7261198,605,61.06309127807617
1777286402.5406654,608,61.093563079833984
1777286448.3310878,610,60.367523193359375
1777286508.832277,613,61.227291107177734
1777286523.6128123,614,60.68222427368164
1777286575.2005928,616,59.867305755615234
1777286588.0371728,617,59.78199005126953
1777286596.6744275,618,60.399200439453125
1777286655.6973124,620,58.55434036254883
1777286696.546671,622,58.289825439453125
1777286731.1496184,623,59.103782653808594
1777286797.1007218,626,58.21253204345703
1777286832.9266238,627,58.1495361328125
1777286850.7628508,628,58.24232482910156
1777286869.965817,629,57.603511810302734
1777286980.5967119,633,57.902549743652344
1777287001.3199842,634,58.22587203979492
1777287014.326021,635,57.27592468261719
1777287056.003186,637,57.51876449584961
1777287110.489116,640,56.404624938964844
1777287132.6320567,641,57.568538665771484
1777287151.7812147,642,57.63191604614258
1777287164.3850424,643,56.64201354980469
1777287174.1026416,644,57.2026252746582
1777287189.2801518,645,57.25365447998047
1777287257.6758828,649,56.843780517578125
1777287383.3809724,651,56.32378005981445
1777287398.2158833,652,56.77652359008789
1777287416.6905107,653,56.35835647583008
1777287432.6891437,654,56.73173141479492
1777287458.9396522,655,55.583717346191406
1777287536.3208535,658,55.50529861450195
1777287548.416332,659,55.30979537963867
1777287566.8097322,660,54.81975555419922
1777287720.8241765,667,53.15365982055664
1777287797.064624,670,52.300071716308594
1777287899.2388866,675,50.62828063964844
1777287927.78381,676,52.34708786010742
1777287947.196008,677,52.44944381713867
1777288072.7430575,680,51.77574920654297
1777288130.0914247,682,51.666988372802734
1777288150.2517471,683,51.27571487426758
1777288181.117809,684,51.1286735534668
1777288204.5012143,685,51.07048034667969
1777288248.2052872,687,50.74497604370117
1777288473.5975323,692,48.3131103515625
1777288497.073485,693,47.943424224853516
1777288537.3641393,694,48.20566940307617
1777288559.7436726,695,48.66646194458008
1777288589.2956033,696,48.28535461425781
1777288592.4894557,697,47.27768325805664
1777288657.903222,699,48.22185134887695
1777288811.1771019,702,48.011722564697266
1777288831.1139517,703,48.07093811035156
1777288906.3938906,705,47.14243698120117
1777289029.3386307,709,47.32958984375
1777289089.044871,710,46.808349609375
1777289151.9611125,712,45.38737106323242
1777289260.420658,715,45.3264274597168
1777289313.1781478,717,44.74717330932617
1777289366.2103927,719,44.499263763427734
1777289389.2681918,720,44.3424072265625
1777289407.6799705,721,44.47433853149414
1777289501.5064049,723,42.698143005371094
1777289523.2965734,724,42.382362365722656
1777289536.8139226,725,42.892677307128906
1777289584.382824,726,41.84555435180664
1777289605.984289,727,41.225093841552734
1777289628.5992472,728,41.402103424072266
1777289683.6731513,729,40.59140396118164
