env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,19.3,-12.8,1.10513,1,0,10.4,0,8.75,0.4,0.461111,0.8,10,10,7.8,1.2,0.4,0.4,0.4,2.076,10,10,8.75,5.60222,0.66,0.4,0.54
open_space,2.8,-10.1,3.03208,1,1,12.2,0,9.6,3.10444,0.158333,2.6,3.3,9.6,10,10,10,4.2,2.6,2.78,6.06889,9.70417,10,10,10,7.725,3.10444
open_space,9.6,-6.7,4.94901,1,0,17.7,0,6.77111,9.7,0,10,10,7.7,6.5,6.7,9.4,9.7,10,10,10,8.68889,6.77111,7.86486,9.56471,9.85,10
open_space,18.4,-12.4,6.18018,1,0,11.3,0,10,1.54,0.358333,1.3,1.7,10,10,10,7.4,2.1,1.3,1.38889,3.31364,10,10,10,8.25405,4.90667,1.54
open_space,5.2,-7.7,6.02207,1,1,17.5,0,6.66444,10,0,10,7.8,7.5,5.2,5,5.8,10,10,10,8.63462,7.76,6.66444,5.17556,7.33548,10,10
open_space,14.4,-6.3,2.13609,1,0,16.1,0,10,6.3,0,7.2,10,10,10,5.5,5.3,6.3,6.1,8.37143,10,10,10,6.88889,5.52,6.97556,6.35111
open_space,14,-11.1,5.60247,1,0,16.4,0,9,8.6,0,5.7,5.7,9,10,10,10,8.6,7.4,6.14,6.72,9.44,10,10,10,8.98919,8.90476
open_space,11.3,-18.8,4.1707,1,1,2.8,0,1.7,1.73556,0.402778,0.9,0.9,1.7,8.7,10,10,3.8,1.1,0.926667,1.16222,5.50444,9.22,10,10,6.04444,1.73556
open_space,9.8,-15.2,0.780306,1,0,19.5,0,8.83611,6.3,0,10,10,9.6,6.5,4.5,4.5,6.3,9.9,10,10,9.75,8.83611,5.08,5.00889,8.44643,9.93636
open_space,4.5,-8,3.98876,1,1,14.3,0,10,4.3,0,6.5,10,10,10,7.8,5.8,4.3,4.3,7.92941,10,10,10,8.42381,7.69333,4.70667,4.94222
open_space,3.5,-12.1,1.90692,1,0,13.5,0,3.5,10,0,3.7,3.3,3.5,7.5,8,10,10,10,5.53556,3.39111,4.69333,7.78,8.83636,10,10,10
open_space,5.2,-7.7,1.80475,1,1,12.6,0,5.1,7.81778,0,5.9,5,5.1,9.5,10,10,8.9,7.5,7.62667,5.20889,6.47556,9.65,10,10,9.42,7.81778
open_space,17.9,-9.8,4.84524,1,1,11.7,0,1.8,9.92941,0.294444,2.3,1.8,1.8,2.9,9.7,10,10,9.9,4.52444,1.91778,2.15778,6.73556,9.83,10,10,9.92941
open_space,12,-14.3,2.02069,1,0,15.8,0,5.54667,8.5,0,10,10,5.8,5.4,6,7.7,8.5,10,10,10,7.22368,5.54667,7.74,7.91111,9.2,10
open_space,19,-14.6,0.108424,1,0,10.7,0,10,0.748889,0.427778,0.7,1.1,10,10,6.6,5.1,0.9,0.7,0.815556,2.65278,10,10,7.935,5.49333,1.88444,0.748889
open_space,19.6,-5.5,0.397953,1,1,5.8,0,5.7,0.1,0.494444,0.1,0.2,5.7,10,10,0.2,0.1,0.1,0.115556,3.01556,7.22778,10,10,0.572727,0.117778,0.1
open_space,2.5,-12.8,4.35501,1,0,12.5,0,10,2.3,0.216667,6.5,7.6,10,10,5.7,2.5,2.3,2.5,7.04889,8.58696,10,10,7.35455,3.41111,2.35778,3.64
open_space,10.4,-18.2,2.75305,1,0,11.5,0,1.5,10,0.333333,4,1.6,1.5,1.6,3.9,10,10,10,6,2.30222,1.53333,2.26889,8.32889,10,10,10
open_space,16.2,-13.6,4.54768,1,0,9.7,0,3.5,7.45581,0,6.1,3.6,3.5,4.3,10,10,10,6.2,6.34667,4.35333,3.68,6.18286,10,10,10,7.45581
open_space,13.5,-7.7,0.473295,1,0,14.6,0,8.4,6.37778,0,7,7.5,8.4,10,10,10,6.5,6.2,8.32667,7.71778,9.1,10,10,10,7.82059,6.37778
open_space,13.8,-3.1,1.00795,1,0,8.9,0,5.4,5.06444,0.0583333,2.9,3,5.4,10,10,7,5.9,3.5,3.02667,3.71778,7.1125,10,10,8.20476,6.16222,5.06444
open_space,6.4,-15.9,6.21978,1,1,14.5,0,7.21556,3.8,0,10,10,9.5,6.2,5.8,3.8,3.8,5,10,10,9.73333,7.21556,6.48667,4.41778,4.13111,6.7963
open_space,0.7,-6.6,0.957495,1,0,8.4,0,0.5,8.83333,0.45,3,0.6,0.5,0.5,0.8,10,10,7.9,6.49111,1.1,0.522222,0.602222,2.11212,10,10,8.83333
open_space,5.5,-8.7,4.1611,1,0,15.4,0,10,5.3,0,10,10,10,10,8.5,6.3,5.3,5.4,10,10,10,10,8.86222,8.35333,5.52222,6.86889
open_space,5,-12.4,2.0739,1,0,15.5,0,5.5,10,0,5,4.8,5.5,7.3,8.3,10,10,10,6.59556,4.94889,7.19556,7.53556,9.04667,10,10,10
open_space,1.1,-5.4,4.66396,1,0,9.1,0,6.00444,0.9,0.405556,10,10,7.9,5.2,1.3,0.9,0.9,1.2,10,10,8.83636,6.00444,3.16222,1.02667,0.977778,2.62558
open_space,7.9,-1.7,3.15077,1,0,12.1,0,10,1.5,0.333333,7.7,10,10,10,2.1,1.5,1.5,2.1,8.4075,10,10,10,4.02973,1.67556,1.67556,4.62667
open_space,11.3,-15.5,6.04067,1,1,14.9,0,10,4.2,0,8.4,9.8,10,10,8.3,4.3,4.2,4.9,8.71556,9.9,10,10,9.05,5.55333,4.35556,7.12222
open_space,2.3,-4.7,4.03945,1,1,12.1,0,7.452,2.1,0.25,3.3,10,10,5.8,4.5,2.7,2.1,2.1,5.32222,10,10,7.452,4.83778,4.00889,2.25556,2.48222
open_space,3.4,-4.5,2.15926,1,0,8.1,0,3.8,4.4,0,3.3,3.2,3.8,10,10,7.9,4.4,4.3,4.05111,3.34444,5.66579,10,10,8.8,5.47556,4.49556
open_space,3.3,-14.5,0.948751,1,0,13.1,0,3.1,8.9,0,10,3.9,3.1,3.1,5.2,5.3,8.9,10,10,5.75278,3.28222,3.79333,5.43333,6.37333,9.36,10
open_space,10.8,-16.1,1.17322,1,1,19.5,0,5.62222,8.9,0,10,10,9.9,3.9,3.6,3.9,8.9,9.6,10,10,9.9,5.62222,3.69111,5.43333,9.12444,9.8
open_space,10.8,-15,4.85471,1,0,13.7,0,9,5.00667,0,4.7,7.8,9,10,10,10,5.9,4.7,5.67333,9.1,9.39,10,10,10,7.484,5.00667
open_space,0.5,-14.3,5.15389,1,0,10.8,0,1.68261,0.3,0.472222,6,10,10,0.7,0.3,0.3,0.3,0.8,7.44545,10,10,1.68261,0.413333,0.3,0.453333,4.06
open_space,5.1,-4.1,1.74662,1,0,8.9,0,5,4.10889,0,4,4.9,5,8.5,10,10,4.8,3.9,4.79556,5.16667,6.06222,9.11667,10,10,6.59062,4.10889
open_space,5.3,-5.3,2.48096,1,0,13.4,0,8.3,5.1,0,5.1,5.1,8.3,10,10,6.5,5.1,5.1,5.46444,6.1,9.05,10,10,7.87143,5.46444,5.97556
open_space,16.9,-14,4.32619,1,0,9,0,2.8,7.58788,0.102778,5.7,3,2.8,3,7.4,10,10,6.2,5.84889,4.25778,2.87111,4.28,8.54286,10,10,7.58788
open_space,1.4,-7.8,6.11222,1,1,12.1,0,1.48667,6.8,0.369444,10,7.7,2.1,1.2,1.2,1.5,6.8,10,10,8.5871,5.31778,1.48667,1.25556,2.62667,8.175,10
open_space,1.9,-0.7,0.131931,1,0,4.5,0,0.5,5.425,0.627778,0.6,0.5,0.5,0.8,1.7,2.8,10,4,1.23556,0.526667,0.586667,1.40889,2.03111,4.69286,10,5.425
open_space,7.7,-16.5,2.9895,1,1,10.8,0,3.2,8.49091,0,5.5,3.2,3.2,4,10,10,10,7.6,7.34222,3.93111,3.38,5.875,10,10,10,8.49091
open_space,12.1,-5.2,0.501059,1,0,13.3,0,5.7,7.84222,0,5.2,5,5.7,10,10,10,8,7.6,6.77111,5.15556,7.23437,10,10,10,8.76667,7.84222
open_space,5,-14.6,4.7936,1,0,15.1,0,10,4.8,0,5.1,7.9,10,10,6.4,4.8,4.8,5.1,5.92889,8.85455,10,10,7.84762,5.22,5.56889,5.54444
open_space,12.3,-7.3,5.65909,1,0,16.3,0,7.1,9.55,0,7.4,7.5,7.1,7.2,10,10,10,9.2,7.84667,8.59302,7.52222,8.15278,10,10,10,9.55
open_space,5.4,-8.3,2.45961,1,0,15,0,8.2,8.1,0,5.2,5.2,8.2,10,10,10,8.1,6.8,5.60667,6.13333,9.04444,10,10,10,8.63333,8.37111
open_space,1.9,-9.7,3.83598,1,0,11.7,0,10,1.7,0.308333,2.2,10,10,10,9.6,2.7,1.7,1.7,4.00976,10,10,10,9.74615,6.31333,2.00222,1.82667
open_space,12.6,-13.9,6.20188,1,1,17.1,0,10,5.8,0,7.1,9.3,10,10,9.1,5.8,5.8,7.1,7.67333,9.58,10,10,9.54,6.81778,6.26667,7.92
open_space,16.7,-15.1,2.56685,1,1,14.6,0,4.6,5.5,0,10,5.5,4.6,3.6,3,3.1,5.5,10,10,7.21,4.81778,4.65111,3.14,3.80667,7.1375,10
open_space,9.4,-0.4,2.86306,1,0,10.2,0,10,0.2,0.483333,0.6,10,10,10,0.4,0.2,0.2,0.2,6.4375,10,10,10,1.24643,0.246667,0.2,0.317778
open_space,6.8,-7.1,1.80473,1,0,13.7,0,6.8,7.19111,0,7.1,6.6,6.8,10,10,10,8.2,6.9,8.16667,6.88,7.90833,10,10,10,9.00667,7.19111
open_space,1.1,-10,5.71434,1,1,14.2,0,1.83333,1.6,0.405556,10,10,4.3,1.1,0.9,0.9,1.6,9.9,10,10,8.844,1.83333,0.933333,1.13556,5.77111,9.96667
open_space,16.8,-0.9,0.272838,1,0,3.3,0,0.7,2.98667,0.488889,0.8,0.7,0.7,1.4,10,10,3.4,2.6,1.26889,0.717778,0.917778,3.00769,10,10,5.26818,2.98667
open_space,13.1,-1.8,3.10817,1,1,12,0,7.55556,1.6,0.319444,10,10,9.8,6.6,2.4,1.6,1.6,2.2,10,10,9.9,7.55556,4.73556,1.82222,1.75111,3.96842
open_space,16,-1.3,4.8219,1,0,11.4,0,1.17778,10,0.383333,4.8,3.7,1.4,1.1,1.1,1.7,10,10,6.56552,3.98,2.51778,1.17778,1.29111,3.47879,10,10
open_space,9.3,-19,3.66593,1,1,2.2,0,0.8,5.67111,0.430556,0.7,0.7,0.8,2.6,10,10,9.5,1.4,0.926667,0.717778,1.26,4.7,10,10,9.73,5.67111
open_space,17.2,-9.3,2.33441,1,0,19.1,0,5.64138,3.4,0.180556,10,10,10,3.7,2.5,2.5,3.4,9.1,10,10,10,5.64138,2.84,2.75778,6.45556,9.38889
open_space,5.1,-17.7,4.57257,1,1,12,0,10,2.43556,0.263889,2,2.5,10,10,8.3,5,3.4,2,2.11778,4.32619,10,10,9,5.98,4.70444,2.43556
open_space,17.2,-13.6,2.61455,1,1,16.1,0,4.49111,4.9,0.180556,10,7.1,6.1,2.9,2.5,2.6,4.9,10,10,8.28182,6.33111,4.49111,2.59111,3.29111,6.85882,10
open_space,16.5,-14.1,0.105855,1,0,13.2,0,10,3.44222,0,3.2,5.1,10,10,7.3,5.6,4.2,3.2,3.77778,6.87143,10,10,8.45294,6.03778,5.51778,3.44222
open_space,2.3,-14.5,1.51342,1,0,12.1,0,2.1,10,0.25,3.2,2.1,2.1,2.8,5.2,6.9,10,10,5.13793,2.42889,2.28444,4.40444,5.66889,8.24444,10,10
open_space,17.6,-17.6,6.02718,1,0,10.3,0,8.1,2.1,0.5,2.1,2.4,8.1,10,4.2,2.2,2.1,2.2,2.17111,3.89111,8.73333,10,6.19444,2.80444,2.17111,2.52444
open_space,7.4,-18.4,2.81217,1,1,9,0,1.3,8.604,0.358333,3,1.4,1.3,1.4,3.9,10,10,7.7,6.30889,1.86,1.32889,2.12667,5.86667,10,10,8.604
open_space,14.6,-12.7,3.78544,1,1,15.2,0,5.2,10,0,7.1,7,5.2,5.1,6.4,10,10,10,8.07838,7.42222,6.24,5.40889,7.75652,10,10,10
open_space,14,-9.1,5.10142,1,1,16.2,0,6.2,10,0,6.2,5.7,6.2,8.9,9.6,10,10,10,7.575,5.84889,7.86154,9.13333,9.8,10,10,10
open_space,14.6,-6.6,6.19214,1,1,11.5,0,6.4,6.03333,0,5.1,6.4,6.4,8.3,10,10,8.1,5.1,5.49333,7.09778,6.89111,9.03636,10,10,8.94444,6.03333
open_space,12.3,-7.8,5.53268,1,0,17.6,0,7.6,10,0,7.4,7.4,7.6,7.6,10,10,10,10,8.15455,8.20976,8.3,8.35385,10,10,10,10
open_space,3.1,-2.1,1.8264,1,0,4.9,0,3,1.96889,0.341667,2,2.9,3,5.7,10,7.9,2.2,1.9,2.48889,3.00889,3.81778,7.30714,10,8.53333,3.63111,1.96889
open_space,14.3,-0.3,0.541337,1,0,0.2,0,0.1,2.11111,0.494444,0.1,0.1,0.1,0.3,10,10,5.6,0.1,0.1,0.1,0.135556,0.728571,10,10,7.00698,2.11111
open_space,4.8,-10.7,0.16488,1,0,15.7,0,4.86444,9.1,0,10,10,5.7,4.6,4.7,7.9,9.1,10,10,10,7.31852,4.86444,5.64,9.15909,9.50556,10
open_space,12.1,-0.7,4.36905,1,0,11.1,0,0.708889,1.4,0.45,10,8.1,1.1,0.5,0.5,0.5,1.4,10,10,8.90952,5.23111,0.708889,0.5,0.786667,3.24444,10
open_space,17.4,-7.7,0.633358,1,1,11.6,0,9.3,2.3,0.216667,2.8,7.5,9.3,10,10,3.9,2.3,2.3,4.89556,7.93556,9.61667,10,10,5.96957,2.82889,2.42667
open_space,9.2,-15.9,3.29856,1,0,12.8,0,3.8,9.25714,0,4.7,3.8,3.8,6.4,10,10,10,9,7.38444,4.02889,4.63778,7.79286,10,10,10,9.25714
open_space,2.2,-19.4,1.49603,1,0,10.4,0,0.335556,3.4,0.619444,3.1,2,0.4,0.3,0.3,0.4,3.4,10,5.12069,2.33333,1.12889,0.335556,0.315556,0.813333,4.7,10
open_space,14.2,-16.5,4.25685,1,0,9.1,0,5.5,5.42444,0,3.2,3.4,5.5,5.8,10,10,10,3.6,3.28667,4.48667,5.66,7.28205,10,10,10,5.42444
open_space,9.7,-4.9,1.94248,1,0,14.7,0,10,4.82222,0,5,9.5,10,10,10,10,5.2,4.7,6.60976,9.67368,10,10,10,10,6.79474,4.82222
open_space,5.6,-12,1.75848,1,0,15.5,0,5.5,10,0,6.6,5.4,5.5,7.7,7.8,10,10,10,7.96087,5.68222,6.73778,8.10667,8.65333,10,10,10
open_space,5,-9.7,3.03621,1,0,14.8,0,10,5.72667,0,4.8,6.2,10,10,10,9.6,7.8,4.8,5.13778,7.62174,10,10,10,9.76923,9.38611,5.72667
open_space,13.7,-18.8,0.701244,1,0,16,0,3.07714,1.2,0.405556,7.8,10,10,1.4,0.9,0.9,1.2,6,8.79286,10,10,3.07714,1.04889,0.962222,2.47111,6.47111
open_space,6.1,-9.4,2.62015,1,0,16.9,0,10,8.57273,0,5.9,6.1,10,10,10,10,9.2,6.9,6.12,7.4625,10,10,10,10,9.39737,8.57273
open_space,17.2,-6.9,1.06312,1,1,12.6,0,10,2.5,0.180556,5.1,7,10,10,9.6,2.9,2.5,2.6,6.63111,8.08788,10,10,9.6,4.60222,2.58444,3.35111
open_space,9.6,-12.4,3.87751,1,0,19.2,0,9.8,9.4,0,7.3,7.3,9.8,10,10,10,9.4,9.4,8.1775,7.98,9.9,10,10,10,9.63529,9.575
open_space,19.5,-13.4,3.12177,1,1,10.3,0,0.211111,7.6,0.483333,9.2,6.3,0.3,0.2,0.2,0.3,7.6,10,9.6,7.16222,1.13333,0.211111,0.204444,0.702222,7.6,10
open_space,16.4,-4.3,5.76524,1,0,7.9,0,4.1,5.70488,0,3.3,3.4,4.1,4.2,8.2,10,10,3.8,3.41778,4.22667,4.24667,5.46,8.96667,10,10,5.70488
open_space,7.7,-0.5,0.0492954,1,0,8.2,0,0.3,7.9,0.472222,0.4,0.3,0.3,0.4,7.5,10,10,7.9,1.02667,0.32,0.331111,1.75111,8.3325,10,10,7.9
open_space,10.3,-9.8,4.27031,1,0,19.4,0,9.4,10,0,9.9,10,9.4,10,9.6,10,10,10,9.94,10,9.595,10,9.74118,10,10,10
open_space,1.9,-9.8,3.25732,1,0,11.7,0,10,1.82,0.305556,1.7,2.7,10,10,10,9.6,2.2,1.7,2.01333,6.51556,10,10,10,9.70435,4.44889,1.82
open_space,17.9,-10.7,6.03703,1,0,9.1,0,7.2,2.38222,0.291667,1.8,2.1,7.2,10,10,9.3,3.6,1.9,1.85778,3.38667,8.5,10,10,9.63333,7.49778,2.38222
open_space,8.5,-11.5,1.81059,1,1,18.5,0,8.5,10,0,9.8,8.3,8.5,8.2,8.4,10,10,10,9.9,8.63778,9.256,8.53778,9.06818,10,10,10
open_space,17.8,-1.9,5.05804,1,0,7.7,0,1.74222,7.51111,0.544444,2.1,1.9,1.9,1.7,1.8,3.9,10,5.8,3.12889,1.94889,2.18222,1.74222,2.43333,5.8875,10,7.51111
open_space,6.8,-15,2.52106,1,0,12.9,0,4.7,8.98462,0,6.6,5.8,4.7,4.8,8,10,10,8.2,6.98667,7.02222,4.97333,5.77778,8.85,10,10,8.98462
open_space,2.4,-10.5,3.48979,1,0,12,0,9.8,2.25556,0.236111,2.3,5.1,9.8,10,10,6.7,2.4,2.2,3.16222,8.62444,9.875,10,10,8,3.61111,2.25556
open_space,9.4,-7.3,3.86536,1,1,19.2,0,10,9.2,0,10,10,10,10,7.1,7.1,9.2,9.2,10,10,10,10,8.04146,7.72444,9.5625,9.43929
open_space,16.2,-13.6,0.00663214,1,1,13.5,0,10,3.92,0,3.5,5,10,10,8.7,6.1,5,3.5,3.91333,6.768,10,10,9.325,6.84444,6.2,3.92
open_space,17.3,-17.3,2.91797,1,0,12.4,0,2.4,10,0.4,4.6,2.5,2.4,2.5,2.4,2.8,10,10,6.49444,3.11556,2.49333,2.87778,2.49333,4.73111,10,10
open_space,15.1,-18.3,1.7247,1,0,9.5,0,1.48,4.7,0.347222,10,10,1.7,1.4,1.4,2.3,4.7,7.8,10,10,3.36667,1.48,1.69556,4.00222,5.61111,8.78
open_space,12.3,-15.5,6.1512,1,0,15.3,0,10,4.2,0,7.4,9.3,10,10,7,4.2,4.2,5.3,7.87111,9.65,10,10,8.225,5.10222,4.46222,7.16667
open_space,14.6,-10.7,5.20143,1,0,14.8,0,5.8,9.25455,0,5.4,5.1,5.8,10,10,10,9.5,9,6.8619,5.25333,7.2875,10,10,10,9.71111,9.25455
open_space,4.3,-8,5.05427,1,0,18.2,0,8.02222,4.3,0,10,10,8.7,7.8,4.6,4.1,4.3,9.5,10,10,9.25385,8.02222,6.47111,4.21333,5.87778,9.65
open_space,5,-17.5,3.03842,1,0,7,0,2.2,5.71333,0.236111,3.5,2.2,2.2,2.8,10,10,7.8,4.8,4.69778,2.61556,2.35333,4.74872,10,10,8.69,5.71333
open_space,16.6,-16.4,1.61714,1,0,9.1,0,3.63333,3.1,0,10,10,4.5,3.3,3.3,3.1,3.1,4.6,10,10,6.36786,3.63333,3.73778,3.41333,3.54,6.46
open_space,13.4,-11.2,3.79159,1,0,16.4,0,6.4,10,0,8.6,8.5,6.4,6.3,7.9,10,10,10,9.14167,8.90244,7.55349,6.69333,8.84,10,10,10
open_space,19.3,-8.9,3.59564,1,0,10.4,0,0.4,9.7,0.463889,10,0.9,0.4,0.4,0.4,1.1,9.7,10,10,2.40833,0.553333,0.4,0.631111,6.51778,9.84,10
open_space,16.5,-0.9,1.774,1,1,10.7,0,10,0.726667,0.427778,0.7,1.2,10,10,3.9,3.2,0.8,0.7,0.866667,2.78,10,10,5.77632,3.35333,1.45778,0.726667
open_space,15.2,-15.8,5.70865,1,0,12.2,0,8.2,3.9,0,4.5,4.6,8.2,10,10,4.7,3.9,4,4.71111,5.71333,9.02857,10,10,6.47941,4.07778,4.81556
open_space,18.9,-0.7,1.58941,1,1,10.5,0,10,0.548889,0.686111,0.5,0.7,10,10,1.1,0.8,0.7,0.5,0.553333,1.8619,10,10,2.50732,0.884444,0.817778,0.548889
open_space,9.3,-5.7,3.54664,1,0,19.1,0,10,6,0,9.9,10,10,10,6,5.5,6,9.1,9.95,10,10,10,7.43143,5.64222,7.6027,9.34
open_space,2.5,-17.2,1.24812,1,0,12.3,0,2.3,7.8,0.394444,5.3,2.4,2.3,2.6,2.5,2.8,7.8,10,7.05385,3.28,2.36,2.91778,2.56667,4.16,8.74,10
open_space,19.1,-15.8,1.62777,1,1,6.2,0,4.27778,0.6,0.438889,10,10,5.3,3.9,0.8,0.6,0.6,0.9,10,10,7.02,4.27778,1.78889,0.651111,0.677778,2.1641
open_space,1,-13.3,4.7946,1,1,11.2,0,10,0.8,0.416667,6.4,9.9,10,10,1,0.8,0.8,1.2,7.45556,9.9,10,10,2.45778,0.86,0.922222,3.35111
open_space,8.4,-15.4,4.92893,1,0,14.3,0,10,4.49333,0,4.4,7.9,10,10,9.8,8.2,5.2,4.3,5.48444,8.8375,10,10,9.9,8.57556,7.35778,4.49333
open_space,4.8,-4.9,0.18301,1,0,14.8,0,4.8,10,0,5.8,4.7,4.8,4.6,4.7,8.1,10,10,7.32963,4.95111,5.55111,4.84444,5.71333,8.9375,10,10
open_space,11.9,-7.5,4.37654,1,1,17.8,0,7.8,10,0,10,8.3,7.8,7.8,7.3,8.1,10,10,10,8.98947,8.01556,8.89737,7.50222,8.89444,10,10
open_space,11.1,-15.3,1.89067,1,0,15,0,4.52889,9.1,0,10,10,5,4.4,4.6,8.6,9.1,10,10,10,6.65676,4.52889,6.15778,8.86,9.47692,10
open_space,17.4,-1.8,4.3933,1,0,12.3,0,2.18,5,0.516667,5.2,2.4,2.3,1.7,1.6,1.8,5,10,6.96154,3.26444,2.36,2.18,1.64,2.66444,6.86,10
open_space,4.4,-18.5,2.55577,1,1,6.3,0,1.2,6.77419,0.372222,4.2,1.4,1.2,1.2,2.1,10,10,5.1,4.40667,2.47333,1.25111,1.5,3.95556,10,10,6.77419
open_space,12.5,-11.8,4.77057,1,0,15.1,0,7.2,8.50976,0,7.9,7.2,7.2,10,10,10,10,7.9,8.65946,7.90222,8.11905,10,10,10,10,8.50976
open_space,19.4,-8.6,0.471215,1,1,9.7,0,9.4,0.3,0.475,0.3,0.9,9.4,10,10,0.6,0.3,0.3,0.471111,6.22667,9.7,10,10,1.692,0.402222,0.3
open_space,9,-1.9,2.2886,1,0,11.7,0,10,1.7,0.308333,2.2,8.8,10,10,10,2.6,1.7,1.7,4.63556,9.13939,10,10,10,4.56129,1.97556,1.84
open_space,19.1,-18.3,2.58613,1,0,11.4,0,1.07111,1.1,0.641667,6.5,1.7,1.4,0.7,0.6,0.6,1.1,10,7.84,2.80444,1.45111,1.07111,0.62,0.755556,2.55517,10
open_space,9.6,-2.1,0.4811,1,0,6.3,0,2.1,6.08125,0.277778,2,1.9,2.1,6.2,10,10,10,4.2,2.65333,1.95333,3.23778,9.21282,10,10,10,6.08125
open_space,6.2,-2,5.06188,1,0,12,0,1.84667,6.4,0.291667,10,5.4,2,1.8,1.9,4.2,6.4,10,10,7.01111,2.94667,1.84667,2.59333,5.87778,7.69118,10
open_space,4.8,-4.2,5.96436,1,1,14,0,4,10,0,9.1,4.2,4,4.5,4.6,5.1,10,10,9.5,5.70444,4.11111,5.22667,4.72889,6.81892,10,10
open_space,1.7,-4.7,5.14642,1,0,9.1,0,4.51333,1.6,0.333333,10,10,4.8,3.6,1.6,1.5,1.6,4.3,10,10,6.47674,4.51333,2.20444,1.53556,2.38444,6.15
open_space,4.1,-5.3,3.75525,1,0,13.9,0,9.4,4,0,4.8,10,10,9,5.2,5.1,4,3.9,6.57576,10,10,9.4,6.37111,5.36667,4.85111,4.09778
open_space,2.4,-8.8,4.27847,1,0,12.3,0,9.76667,2.2,0.236111,5.2,10,10,9.6,6.6,2.4,2.2,2.3,6.98462,10,10,9.76667,8.66,3.6,2.25556,3.17333
open_space,6.9,-13.6,4.37189,1,0,16.5,0,10,6.7,0,6.1,6.8,10,10,10,7.2,6.7,6.5,6.26667,8.02857,10,10,10,8.225,6.88444,7.70889
open_space,0.6,-11.4,4.13579,1,1,10.4,0,10,0.4,0.463889,0.7,8.5,10,10,1.9,0.5,0.4,0.4,3.78889,9.1,10,10,3.46667,0.793333,0.411111,0.491111
open_space,1.5,-2.3,2.87602,1,0,6.2,0,4.8,1.74,0.552778,1.3,1.5,4.8,10,4.3,2.2,2.1,1.4,1.33556,2.35111,6.85556,10,6.17059,2.82889,2.16667,1.74
open_space,12.1,-10.3,4.17141,1,1,17.6,0,7.6,10,0,9.4,9,7.6,7.8,10,10,10,10,9.55294,9.6,7.90667,8.65556,10,10,10,10
open_space,8.8,-7.9,0.838079,1,0,18.6,0,8.6,10,0,7.7,7.7,8.6,8.6,10,10,10,10,8.38605,8.47895,9.02353,9.09655,10,10,10,10
open_space,10.4,-11,4.16015,1,0,19.3,0,9.3,10,0,8.7,8.9,9.3,9.6,10,10,10,10,9.02093,9.38235,9.48,9.75556,10,10,10,10
open_space,15.5,-4.2,2.71741,1,0,14.3,0,6.39024,4,0,9.6,10,10,4.6,4.2,4.4,4,4.3,9.8,10,10,6.39024,4.31111,4.98667,4.10667,5.85778
open_space,0.8,-3.6,6.01745,1,0,11.2,0,0.793333,2.1,0.438889,7,3.5,1.2,0.6,0.6,0.7,2.1,10,8.32,4.59333,2.74667,0.793333,0.613333,1.06,4.29231,10
open_space,18.6,-6.6,0.110317,1,1,7.5,0,6.4,1.17778,0.383333,1.1,1.7,6.4,10,10,10,1.4,1.1,1.29111,4.16,7.57556,10,10,10,3.03556,1.17778
open_space,18.8,-18.7,1.72947,1,0,2.7,0,1.05333,0.9,0.647222,10,6.8,1.2,1,1,0.9,0.9,1.5,10,7.83333,2.35778,1.05333,1.14,0.948889,1.08667,3.3125
open_space,13.8,-9.5,2.15024,1,0,19.3,0,10,7,0,10,10,10,10,6,5.9,7,9.3,10,10,10,10,7.37143,6.16222,8.7,9.48286
open_space,9,-9.2,0.156581,1,0,19.1,0,9.1,10,0,10,9,9.1,8.8,8.9,10,10,10,10,9.25714,9.47778,9.10541,9.34,10,10,10
open_space,15.1,-5.8,0.733877,1,0,12.1,0,7.5,4.6,0,5.6,5.6,7.5,10,10,7,4.6,4.6,6.24444,6.11556,8.60667,10,10,8.17857,5.31778,5.02667
open_space,14.2,-16.4,4.13921,1,0,9.5,0,5.5,5.87632,0,3.3,3.4,5.5,5.6,10,10,10,4,3.45111,4.18667,5.74,6.99556,10,10,10,5.87632
open_space,4.9,-4.5,3.86783,1,0,14.7,0,7.975,4.7,0,6.3,10,10,6.6,4.3,4.3,4.7,4.7,7.71905,10,10,7.975,4.98667,4.68,5.35111,5.12222
open_space,3.5,-4.7,2.38851,1,0,9.3,0,4.8,4.5,0,3.3,3.3,4.8,10,10,6.3,4.5,4.5,3.65556,3.73778,6.692,10,10,7.75,4.99111,4.87333
open_space,13.1,-11.8,0.0536215,1,0,16.6,0,10,7.25556,0,6.6,9.9,10,10,10,7.9,7.9,6.6,7.57111,9.95,10,10,10,8.51951,8.75116,7.25556
open_space,3.1,-8.3,4.73227,1,0,14.2,0,8.68919,2.9,0.0583333,10,10,10,8.1,4.1,2.9,2.9,4.2,10,10,10,8.68919,6.74667,3.22889,3.26222,6.12857
open_space,15.8,-2.6,3.34184,1,1,9,0,4.09111,2.4,0.2,10,10,4.7,3.9,2.9,2.4,2.4,4.3,10,10,6.47273,4.09111,3.84,2.51333,3.01556,6.18
